physical_quantity;power
2014-06-01 00:00:00+01:00;103.5
2014-06-01 00:01:00+01:00;103.55555555555556
2014-06-01 00:02:00+01:00;103.28571428571428
2014-06-01 00:03:00+01:00;103.125
2014-06-01 00:04:00+01:00;104.0
2014-06-01 00:05:00+01:00;103.5
2014-06-01 00:06:00+01:00;180.3
2014-06-01 00:07:00+01:00;196.7
2014-06-01 00:08:00+01:00;198.8571428571429
2014-06-01 00:09:00+01:00;196.77777777777777
2014-06-01 00:10:00+01:00;194.0
2014-06-01 00:11:00+01:00;192.4
2014-06-01 00:12:00+01:00;192.44444444444449
2014-06-01 00:13:00+01:00;191.5
2014-06-01 00:14:00+01:00;191.22222222222223
2014-06-01 00:15:00+01:00;263.0
2014-06-01 00:16:00+01:00;191.1
2014-06-01 00:17:00+01:00;189.25
2014-06-01 00:18:00+01:00;188.625
2014-06-01 00:19:00+01:00;188.0
2014-06-01 00:20:00+01:00;188.5
2014-06-01 00:21:00+01:00;188.55555555555557
2014-06-01 00:22:00+01:00;166.625
2014-06-01 00:23:00+01:00;103.8
2014-06-01 00:24:00+01:00;145.1
2014-06-01 00:25:00+01:00;206.11111111111111
2014-06-01 00:26:00+01:00;206.0
2014-06-01 00:27:00+01:00;128.75
2014-06-01 00:28:00+01:00;103.11111111111111
2014-06-01 00:29:00+01:00;103.0
2014-06-01 00:30:00+01:00;103.22222222222224
2014-06-01 00:31:00+01:00;103.0
2014-06-01 00:32:00+01:00;103.0
2014-06-01 00:33:00+01:00;103.22222222222224
2014-06-01 00:34:00+01:00;103.77777777777776
2014-06-01 00:35:00+01:00;103.25
2014-06-01 00:36:00+01:00;149.6
2014-06-01 00:37:00+01:00;197.33333333333331
2014-06-01 00:38:00+01:00;200.11111111111111
2014-06-01 00:39:00+01:00;198.11111111111111
2014-06-01 00:40:00+01:00;193.625
2014-06-01 00:41:00+01:00;191.4
2014-06-01 00:42:00+01:00;191.22222222222223
2014-06-01 00:43:00+01:00;192.28571428571428
2014-06-01 00:44:00+01:00;191.55555555555557
2014-06-01 00:45:00+01:00;190.5
2014-06-01 00:46:00+01:00;190.0
2014-06-01 00:47:00+01:00;190.25
2014-06-01 00:48:00+01:00;190.25
2014-06-01 00:49:00+01:00;189.8571428571429
2014-06-01 00:50:00+01:00;190.5
2014-06-01 00:51:00+01:00;190.0
2014-06-01 00:52:00+01:00;181.1
2014-06-01 00:53:00+01:00;161.3
2014-06-01 00:54:00+01:00;171.0
2014-06-01 00:55:00+01:00;172.25
2014-06-01 00:56:00+01:00;172.125
2014-06-01 00:57:00+01:00;172.71428571428572
2014-06-01 00:58:00+01:00;173.25
2014-06-01 00:59:00+01:00;172.25
2014-06-01 01:00:00+01:00;172.83333333333334
2014-06-01 01:01:00+01:00;172.5
2014-06-01 01:02:00+01:00;172.8
2014-06-01 01:03:00+01:00;165.7
2014-06-01 01:04:00+01:00;103.42857142857144
2014-06-01 01:05:00+01:00;103.85714285714286
2014-06-01 01:06:00+01:00;103.875
2014-06-01 01:07:00+01:00;196.22222222222223
2014-06-01 01:08:00+01:00;198.8571428571429
2014-06-01 01:09:00+01:00;199.0
2014-06-01 01:10:00+01:00;194.75
2014-06-01 01:11:00+01:00;193.0
2014-06-01 01:12:00+01:00;192.7142857142857
2014-06-01 01:13:00+01:00;190.9
2014-06-01 01:14:00+01:00;193.0
2014-06-01 01:15:00+01:00;191.1
2014-06-01 01:16:00+01:00;190.44444444444449
2014-06-01 01:17:00+01:00;189.25
2014-06-01 01:18:00+01:00;189.28571428571428
2014-06-01 01:19:00+01:00;189.8571428571429
2014-06-01 01:20:00+01:00;190.44444444444449
2014-06-01 01:21:00+01:00;190.0
2014-06-01 01:22:00+01:00;168.75
2014-06-01 01:23:00+01:00;104.2
2014-06-01 01:24:00+01:00;104.33333333333331
2014-06-01 01:25:00+01:00;104.71428571428572
2014-06-01 01:26:00+01:00;104.0
2014-06-01 01:27:00+01:00;104.2
2014-06-01 01:28:00+01:00;103.55555555555556
2014-06-01 01:29:00+01:00;104.25
2014-06-01 01:30:00+01:00;104.11111111111111
2014-06-01 01:31:00+01:00;104.28571428571428
2014-06-01 01:32:00+01:00;103.77777777777776
2014-06-01 01:33:00+01:00;104.2
2014-06-01 01:34:00+01:00;104.0
2014-06-01 01:35:00+01:00;104.28571428571428
2014-06-01 01:36:00+01:00;103.83333333333331
2014-06-01 01:37:00+01:00;197.5
2014-06-01 01:38:00+01:00;199.57142857142856
2014-06-01 01:39:00+01:00;199.25
2014-06-01 01:40:00+01:00;196.66666666666663
2014-06-01 01:41:00+01:00;193.77777777777777
2014-06-01 01:42:00+01:00;194.0
2014-06-01 01:43:00+01:00;193.0
2014-06-01 01:44:00+01:00;192.5
2014-06-01 01:45:00+01:00;192.0
2014-06-01 01:46:00+01:00;191.875
2014-06-01 01:47:00+01:00;192.33333333333331
2014-06-01 01:48:00+01:00;192.8
2014-06-01 01:49:00+01:00;192.4
2014-06-01 01:50:00+01:00;191.57142857142856
2014-06-01 01:51:00+01:00;191.7142857142857
2014-06-01 01:52:00+01:00;121.6
2014-06-01 01:53:00+01:00;104.0
2014-06-01 01:54:00+01:00;104.25
2014-06-01 01:55:00+01:00;104.25
2014-06-01 01:56:00+01:00;104.28571428571428
2014-06-01 01:57:00+01:00;104.0
2014-06-01 01:58:00+01:00;104.0
2014-06-01 01:59:00+01:00;103.44444444444444
2014-06-01 02:00:00+01:00;103.77777777777776
2014-06-01 02:01:00+01:00;103.8
2014-06-01 02:02:00+01:00;104.3
2014-06-01 02:03:00+01:00;153.5
2014-06-01 02:04:00+01:00;172.22222222222223
2014-06-01 02:05:00+01:00;173.66666666666666
2014-06-01 02:06:00+01:00;335.875
2014-06-01 02:07:00+01:00;330.2
2014-06-01 02:08:00+01:00;331.2857142857143
2014-06-01 02:09:00+01:00;330.42857142857144
2014-06-01 02:10:00+01:00;325.0
2014-06-01 02:11:00+01:00;323.1
2014-06-01 02:12:00+01:00;323.6
2014-06-01 02:13:00+01:00;274.875
2014-06-01 02:14:00+01:00;193.75
2014-06-01 02:15:00+01:00;193.2
2014-06-01 02:16:00+01:00;192.5
