physical_quantity;power
2014-05-01 00:00:00+01:00;152.0
2014-05-01 00:01:00+01:00;151.7
2014-05-01 00:02:00+01:00;152.0
2014-05-01 00:03:00+01:00;152.0
2014-05-01 00:04:00+01:00;242.33333333333331
2014-05-01 00:05:00+01:00;242.33333333333331
2014-05-01 00:06:00+01:00;243.4
2014-05-01 00:07:00+01:00;241.6
2014-05-01 00:08:00+01:00;241.7
2014-05-01 00:09:00+01:00;241.66666666666663
2014-05-01 00:10:00+01:00;239.83333333333331
2014-05-01 00:11:00+01:00;394.875
2014-05-01 00:12:00+01:00;395.44444444444446
2014-05-01 00:13:00+01:00;398.1111111111111
2014-05-01 00:14:00+01:00;297.125
2014-05-01 00:15:00+01:00;264.0
2014-05-01 00:16:00+01:00;261.77777777777777
2014-05-01 00:17:00+01:00;261.0
2014-05-01 00:18:00+01:00;261.625
2014-05-01 00:19:00+01:00;262.0
2014-05-01 00:20:00+01:00;260.2
2014-05-01 00:21:00+01:00;259.25
2014-05-01 00:22:00+01:00;258.42857142857144
2014-05-01 00:23:00+01:00;258.3
2014-05-01 00:24:00+01:00;257.6
2014-05-01 00:25:00+01:00;256.75
2014-05-01 00:26:00+01:00;258.25
2014-05-01 00:27:00+01:00;172.8
2014-05-01 00:28:00+01:00;151.11111111111111
2014-05-01 00:29:00+01:00;151.5
2014-05-01 00:30:00+01:00;151.7
2014-05-01 00:31:00+01:00;150.5
2014-05-01 00:32:00+01:00;150.33333333333334
2014-05-01 00:33:00+01:00;151.0
2014-05-01 00:34:00+01:00;151.22222222222223
2014-05-01 00:35:00+01:00;150.9
2014-05-01 00:36:00+01:00;151.6
2014-05-01 00:37:00+01:00;151.8
2014-05-01 00:38:00+01:00;151.57142857142858
2014-05-01 00:39:00+01:00;151.0
2014-05-01 00:40:00+01:00;150.71428571428572
2014-05-01 00:41:00+01:00;198.28571428571428
2014-05-01 00:42:00+01:00;266.1
2014-05-01 00:43:00+01:00;269.8333333333333
2014-05-01 00:44:00+01:00;269.25
2014-05-01 00:45:00+01:00;263.5
2014-05-01 00:46:00+01:00;261.3333333333333
2014-05-01 00:47:00+01:00;262.8333333333333
2014-05-01 00:48:00+01:00;260.5
2014-05-01 00:49:00+01:00;187.625
2014-05-01 00:50:00+01:00;188.375
2014-05-01 00:51:00+01:00;187.8181818181818
2014-05-01 00:52:00+01:00;186.77777777777777
2014-05-01 00:53:00+01:00;187.25
2014-05-01 00:54:00+01:00;187.28571428571428
2014-05-01 00:55:00+01:00;187.14285714285717
2014-05-01 00:56:00+01:00;187.0
2014-05-01 00:57:00+01:00;168.8
2014-05-01 00:58:00+01:00;97.7
2014-05-01 00:59:00+01:00;98.33333333333331
2014-05-01 01:00:00+01:00;98.0
2014-05-01 01:01:00+01:00;98.0
2014-05-01 01:02:00+01:00;97.7
2014-05-01 01:03:00+01:00;97.11111111111111
2014-05-01 01:04:00+01:00;113.4
2014-05-01 01:05:00+01:00;169.28571428571428
2014-05-01 01:06:00+01:00;170.22222222222223
2014-05-01 01:07:00+01:00;171.0
2014-05-01 01:08:00+01:00;171.875
2014-05-01 01:09:00+01:00;172.0
2014-05-01 01:10:00+01:00;171.7
2014-05-01 01:11:00+01:00;172.4
2014-05-01 01:12:00+01:00;293.7
2014-05-01 01:13:00+01:00;326.4
2014-05-01 01:14:00+01:00;301.4
2014-05-01 01:15:00+01:00;194.8
2014-05-01 01:16:00+01:00;190.4
2014-05-01 01:17:00+01:00;188.0
2014-05-01 01:18:00+01:00;188.7
2014-05-01 01:19:00+01:00;188.0
2014-05-01 01:20:00+01:00;188.7142857142857
2014-05-01 01:21:00+01:00;189.0
2014-05-01 01:22:00+01:00;188.0
2014-05-01 01:23:00+01:00;186.9
2014-05-01 01:24:00+01:00;186.8571428571429
2014-05-01 01:25:00+01:00;187.33333333333331
2014-05-01 01:26:00+01:00;186.75
2014-05-01 01:27:00+01:00;185.9
2014-05-01 01:28:00+01:00;116.0
2014-05-01 01:29:00+01:00;97.375
2014-05-01 01:30:00+01:00;97.6
2014-05-01 01:31:00+01:00;97.33333333333331
2014-05-01 01:32:00+01:00;97.22222222222224
2014-05-01 01:33:00+01:00;97.8
2014-05-01 01:34:00+01:00;98.0
2014-05-01 01:35:00+01:00;98.0
2014-05-01 01:36:00+01:00;98.0
2014-05-01 01:37:00+01:00;97.71428571428572
2014-05-01 01:38:00+01:00;98.2
2014-05-01 01:39:00+01:00;97.77777777777776
2014-05-01 01:40:00+01:00;97.875
2014-05-01 01:41:00+01:00;97.2
2014-05-01 01:42:00+01:00;169.5
2014-05-01 01:43:00+01:00;196.1
2014-05-01 01:44:00+01:00;197.28571428571428
2014-05-01 01:45:00+01:00;194.875
2014-05-01 01:46:00+01:00;190.3
2014-05-01 01:47:00+01:00;189.57142857142856
2014-05-01 01:48:00+01:00;188.5
2014-05-01 01:49:00+01:00;189.0
2014-05-01 01:50:00+01:00;189.625
2014-05-01 01:51:00+01:00;188.125
2014-05-01 01:52:00+01:00;188.25
2014-05-01 01:53:00+01:00;187.57142857142856
2014-05-01 01:54:00+01:00;188.3
2014-05-01 01:55:00+01:00;188.0
2014-05-01 01:56:00+01:00;187.4
2014-05-01 01:57:00+01:00;165.5
2014-05-01 01:58:00+01:00;97.57142857142856
2014-05-01 01:59:00+01:00;98.0
2014-05-01 02:00:00+01:00;97.44444444444444
2014-05-01 02:01:00+01:00;98.125
2014-05-01 02:02:00+01:00;97.5
2014-05-01 02:03:00+01:00;98.11111111111111
2014-05-01 02:04:00+01:00;113.8
2014-05-01 02:05:00+01:00;170.6
2014-05-01 02:06:00+01:00;172.33333333333334
2014-05-01 02:07:00+01:00;170.6
2014-05-01 02:08:00+01:00;172.11111111111111
2014-05-01 02:09:00+01:00;171.57142857142858
2014-05-01 02:10:00+01:00;172.25
2014-05-01 02:11:00+01:00;172.3
2014-05-01 02:12:00+01:00;324.6
2014-05-01 02:13:00+01:00;327.7
2014-05-01 02:14:00+01:00;216.42857142857144
2014-05-01 02:15:00+01:00;193.33333333333331
2014-05-01 02:16:00+01:00;190.2
2014-05-01 02:17:00+01:00;189.33333333333331
2014-05-01 02:18:00+01:00;188.625
2014-05-01 02:19:00+01:00;189.22222222222223
2014-05-01 02:20:00+01:00;188.75
2014-05-01 02:21:00+01:00;189.125
2014-05-01 02:22:00+01:00;187.88888888888889
2014-05-01 02:23:00+01:00;188.28571428571428
2014-05-01 02:24:00+01:00;189.11111111111111
2014-05-01 02:25:00+01:00;187.625
2014-05-01 02:26:00+01:00;187.8571428571429
2014-05-01 02:27:00+01:00;168.33333333333334
2014-05-01 02:28:00+01:00;98.25
2014-05-01 02:29:00+01:00;97.5
2014-05-01 02:30:00+01:00;97.85714285714286
2014-05-01 02:31:00+01:00;97.8
2014-05-01 02:32:00+01:00;97.75
2014-05-01 02:33:00+01:00;98.14285714285714
2014-05-01 02:34:00+01:00;97.5
2014-05-01 02:35:00+01:00;97.4
2014-05-01 02:36:00+01:00;96.875
2014-05-01 02:37:00+01:00;97.5
2014-05-01 02:38:00+01:00;97.11111111111111
2014-05-01 02:39:00+01:00;97.0
2014-05-01 02:40:00+01:00;97.11111111111111
2014-05-01 02:41:00+01:00;97.55555555555556
2014-05-01 02:42:00+01:00;97.28571428571428
2014-05-01 02:43:00+01:00;194.5
2014-05-01 02:44:00+01:00;195.88888888888889
2014-05-01 02:45:00+01:00;197.33333333333331
2014-05-01 02:46:00+01:00;193.8
2014-05-01 02:47:00+01:00;191.875
2014-05-01 02:48:00+01:00;189.875
2014-05-01 02:49:00+01:00;189.77777777777777
2014-05-01 02:50:00+01:00;189.4
2014-05-01 02:51:00+01:00;190.22222222222223
2014-05-01 02:52:00+01:00;188.44444444444449
2014-05-01 02:53:00+01:00;188.125
2014-05-01 02:54:00+01:00;187.77777777777777
2014-05-01 02:55:00+01:00;187.7
2014-05-01 02:56:00+01:00;188.0
2014-05-01 02:57:00+01:00;187.375
2014-05-01 02:58:00+01:00;123.0
2014-05-01 02:59:00+01:00;97.85714285714286
2014-05-01 03:00:00+01:00;97.33333333333331
2014-05-01 03:01:00+01:00;97.0
2014-05-01 03:02:00+01:00;97.0
2014-05-01 03:03:00+01:00;97.2
2014-05-01 03:04:00+01:00;127.5
2014-05-01 03:05:00+01:00;168.25
2014-05-01 03:06:00+01:00;171.42857142857142
2014-05-01 03:07:00+01:00;171.8
2014-05-01 03:08:00+01:00;171.71428571428572
2014-05-01 03:09:00+01:00;171.28571428571428
2014-05-01 03:10:00+01:00;172.0
2014-05-01 03:11:00+01:00;172.2
2014-05-01 03:12:00+01:00;171.9
2014-05-01 03:13:00+01:00;309.5
