physical_quantity;power
2014-08-01 00:00:00+01:00;132.66666666666666
2014-08-01 00:01:00+01:00;131.83333333333334
2014-08-01 00:02:00+01:00;131.33333333333334
2014-08-01 00:03:00+01:00;130.8
2014-08-01 00:04:00+01:00;130.88888888888889
2014-08-01 00:05:00+01:00;131.9
2014-08-01 00:06:00+01:00;131.58333333333334
2014-08-01 00:07:00+01:00;132.08333333333334
2014-08-01 00:08:00+01:00;131.875
2014-08-01 00:09:00+01:00;132.44444444444446
2014-08-01 00:10:00+01:00;132.0
2014-08-01 00:11:00+01:00;133.25
2014-08-01 00:12:00+01:00;133.11111111111111
2014-08-01 00:13:00+01:00;130.9090909090909
2014-08-01 00:14:00+01:00;147.33333333333334
2014-08-01 00:15:00+01:00;190.0
2014-08-01 00:16:00+01:00;184.5
2014-08-01 00:17:00+01:00;179.7
2014-08-01 00:18:00+01:00;178.55555555555554
2014-08-01 00:19:00+01:00;178.375
2014-08-01 00:20:00+01:00;180.3
2014-08-01 00:21:00+01:00;179.0
2014-08-01 00:22:00+01:00;181.0909090909091
2014-08-01 00:23:00+01:00;182.77777777777777
2014-08-01 00:24:00+01:00;180.8181818181818
2014-08-01 00:25:00+01:00;180.66666666666663
2014-08-01 00:26:00+01:00;178.85714285714286
2014-08-01 00:27:00+01:00;163.25
2014-08-01 00:28:00+01:00;126.3
2014-08-01 00:29:00+01:00;120.76923076923076
2014-08-01 00:30:00+01:00;122.2
2014-08-01 00:31:00+01:00;123.77777777777776
2014-08-01 00:32:00+01:00;122.77777777777776
2014-08-01 00:33:00+01:00;121.16666666666669
2014-08-01 00:34:00+01:00;121.14285714285714
2014-08-01 00:35:00+01:00;122.22222222222224
2014-08-01 00:36:00+01:00;121.11111111111111
2014-08-01 00:37:00+01:00;120.0
2014-08-01 00:38:00+01:00;119.5
2014-08-01 00:39:00+01:00;121.66666666666669
2014-08-01 00:40:00+01:00;120.44444444444444
2014-08-01 00:41:00+01:00;121.1818181818182
2014-08-01 00:42:00+01:00;118.77777777777776
2014-08-01 00:43:00+01:00;121.28571428571428
2014-08-01 00:44:00+01:00;140.54545454545453
2014-08-01 00:45:00+01:00;176.6
2014-08-01 00:46:00+01:00;171.75
2014-08-01 00:47:00+01:00;173.75
2014-08-01 00:48:00+01:00;177.11111111111111
2014-08-01 00:49:00+01:00;177.69230769230768
2014-08-01 00:50:00+01:00;177.85714285714286
2014-08-01 00:51:00+01:00;178.22222222222223
2014-08-01 00:52:00+01:00;176.57142857142858
2014-08-01 00:53:00+01:00;174.88888888888889
2014-08-01 00:54:00+01:00;177.75
2014-08-01 00:55:00+01:00;177.75
2014-08-01 00:56:00+01:00;176.125
2014-08-01 00:57:00+01:00;173.3
2014-08-01 00:58:00+01:00;174.3
2014-08-01 00:59:00+01:00;147.55555555555554
2014-08-01 01:00:00+01:00;128.0
2014-08-01 01:01:00+01:00;246.625
2014-08-01 01:02:00+01:00;433.7142857142857
2014-08-01 01:03:00+01:00;427.22222222222223
2014-08-01 01:04:00+01:00;425.0
2014-08-01 01:05:00+01:00;424.9
2014-08-01 01:06:00+01:00;423.7272727272728
2014-08-01 01:07:00+01:00;424.3
2014-08-01 01:08:00+01:00;426.6
2014-08-01 01:09:00+01:00;427.77777777777777
2014-08-01 01:10:00+01:00;425.9090909090909
2014-08-01 01:11:00+01:00;423.1111111111111
2014-08-01 01:12:00+01:00;421.2857142857143
2014-08-01 01:13:00+01:00;422.8181818181818
2014-08-01 01:14:00+01:00;426.57142857142856
2014-08-01 01:15:00+01:00;423.77777777777777
2014-08-01 01:16:00+01:00;422.1111111111111
2014-08-01 01:17:00+01:00;422.5
2014-08-01 01:18:00+01:00;420.6666666666667
2014-08-01 01:19:00+01:00;260.3333333333333
2014-08-01 01:20:00+01:00;128.9
2014-08-01 01:21:00+01:00;128.77777777777777
2014-08-01 01:22:00+01:00;129.33333333333334
2014-08-01 01:23:00+01:00;234.45454545454547
2014-08-01 01:24:00+01:00;168.0
2014-08-01 01:25:00+01:00;172.125
2014-08-01 01:26:00+01:00;180.0
2014-08-01 01:27:00+01:00;185.88888888888889
2014-08-01 01:28:00+01:00;190.0
2014-08-01 01:29:00+01:00;195.0
2014-08-01 01:30:00+01:00;198.0
2014-08-01 01:31:00+01:00;194.33333333333331
2014-08-01 01:32:00+01:00;193.46153846153845
2014-08-01 01:33:00+01:00;189.72727272727272
2014-08-01 01:34:00+01:00;189.55555555555557
2014-08-01 01:35:00+01:00;186.8
2014-08-01 01:36:00+01:00;187.66666666666663
2014-08-01 01:37:00+01:00;186.0
2014-08-01 01:38:00+01:00;184.11111111111111
2014-08-01 01:39:00+01:00;183.44444444444449
2014-08-01 01:40:00+01:00;180.875
2014-08-01 01:41:00+01:00;183.0
2014-08-01 01:42:00+01:00;180.9
2014-08-01 01:43:00+01:00;173.0
2014-08-01 01:44:00+01:00;171.0
2014-08-01 01:45:00+01:00;170.6153846153846
2014-08-01 01:46:00+01:00;170.5
2014-08-01 01:47:00+01:00;169.66666666666666
2014-08-01 01:48:00+01:00;170.375
2014-08-01 01:49:00+01:00;171.8
2014-08-01 01:50:00+01:00;171.3
2014-08-01 01:51:00+01:00;170.4
2014-08-01 01:52:00+01:00;169.75
2014-08-01 01:53:00+01:00;171.8
2014-08-01 01:54:00+01:00;169.07692307692307
2014-08-01 01:55:00+01:00;167.22222222222223
2014-08-01 01:56:00+01:00;168.28571428571428
2014-08-01 01:57:00+01:00;169.375
2014-08-01 01:58:00+01:00;169.4
2014-08-01 01:59:00+01:00;167.33333333333334
2014-08-01 02:00:00+01:00;166.25
2014-08-01 02:01:00+01:00;168.1
2014-08-01 02:02:00+01:00;169.8181818181818
2014-08-01 02:03:00+01:00;177.125
2014-08-01 02:04:00+01:00;177.3
2014-08-01 02:05:00+01:00;175.54545454545453
2014-08-01 02:06:00+01:00;178.1
2014-08-01 02:07:00+01:00;175.5
2014-08-01 02:08:00+01:00;173.5
2014-08-01 02:09:00+01:00;173.75
2014-08-01 02:10:00+01:00;176.0
2014-08-01 02:11:00+01:00;177.27272727272728
2014-08-01 02:12:00+01:00;177.875
2014-08-01 02:13:00+01:00;176.7
2014-08-01 02:14:00+01:00;177.22222222222223
2014-08-01 02:15:00+01:00;177.1818181818182
2014-08-01 02:16:00+01:00;182.0
2014-08-01 02:17:00+01:00;179.44444444444446
2014-08-01 02:18:00+01:00;173.66666666666666
2014-08-01 02:19:00+01:00;171.85714285714286
2014-08-01 02:20:00+01:00;171.625
2014-08-01 02:21:00+01:00;172.0909090909091
2014-08-01 02:22:00+01:00;172.16666666666666
2014-08-01 02:23:00+01:00;174.11111111111111
2014-08-01 02:24:00+01:00;171.28571428571428
2014-08-01 02:25:00+01:00;170.77777777777777
2014-08-01 02:26:00+01:00;172.45454545454547
2014-08-01 02:27:00+01:00;173.71428571428572
2014-08-01 02:28:00+01:00;175.375
2014-08-01 02:29:00+01:00;172.66666666666666
2014-08-01 02:30:00+01:00;171.5
2014-08-01 02:31:00+01:00;172.28571428571428
2014-08-01 02:32:00+01:00;178.0
2014-08-01 02:33:00+01:00;179.7
2014-08-01 02:34:00+01:00;178.27272727272728
2014-08-01 02:35:00+01:00;177.8181818181818
2014-08-01 02:36:00+01:00;177.71428571428572
2014-08-01 02:37:00+01:00;176.55555555555554
2014-08-01 02:38:00+01:00;175.6
2014-08-01 02:39:00+01:00;173.0
2014-08-01 02:40:00+01:00;174.4
2014-08-01 02:41:00+01:00;173.83333333333334
2014-08-01 02:42:00+01:00;173.66666666666666
2014-08-01 02:43:00+01:00;137.22222222222223
2014-08-01 02:44:00+01:00;126.4
2014-08-01 02:45:00+01:00;127.41666666666669
2014-08-01 02:46:00+01:00;128.22222222222223
2014-08-01 02:47:00+01:00;130.11111111111111
2014-08-01 02:48:00+01:00;129.66666666666666
2014-08-01 02:49:00+01:00;129.27272727272728
2014-08-01 02:50:00+01:00;123.66666666666669
2014-08-01 02:51:00+01:00;119.57142857142856
2014-08-01 02:52:00+01:00;117.92857142857144
2014-08-01 02:53:00+01:00;120.0
2014-08-01 02:54:00+01:00;121.0
2014-08-01 02:55:00+01:00;120.85714285714286
2014-08-01 02:56:00+01:00;120.88888888888889
2014-08-01 02:57:00+01:00;121.0
2014-08-01 02:58:00+01:00;161.1875
2014-08-01 02:59:00+01:00;173.15384615384616
2014-08-01 03:00:00+01:00;169.23076923076923
2014-08-01 03:01:00+01:00;166.6875
2014-08-01 03:02:00+01:00;164.3
2014-08-01 03:03:00+01:00;163.45454545454547
2014-08-01 03:04:00+01:00;164.5
2014-08-01 03:05:00+01:00;161.9
2014-08-01 03:06:00+01:00;162.71428571428572
2014-08-01 03:07:00+01:00;166.71428571428572
2014-08-01 03:08:00+01:00;165.7
2014-08-01 03:09:00+01:00;154.8
2014-08-01 03:10:00+01:00;126.6
2014-08-01 03:11:00+01:00;128.5
2014-08-01 03:12:00+01:00;128.9
2014-08-01 03:13:00+01:00;127.1
2014-08-01 03:14:00+01:00;127.7
2014-08-01 03:15:00+01:00;128.4
2014-08-01 03:16:00+01:00;128.7
2014-08-01 03:17:00+01:00;128.5
2014-08-01 03:18:00+01:00;128.9
2014-08-01 03:19:00+01:00;127.3
2014-08-01 03:20:00+01:00;128.1
2014-08-01 03:21:00+01:00;130.1
2014-08-01 03:22:00+01:00;130.1
2014-08-01 03:23:00+01:00;130.1
2014-08-01 03:24:00+01:00;130.5
2014-08-01 03:25:00+01:00;143.6
2014-08-01 03:26:00+01:00;189.8
2014-08-01 03:27:00+01:00;177.2
2014-08-01 03:28:00+01:00;173.5
2014-08-01 03:29:00+01:00;173.9
2014-08-01 03:30:00+01:00;174.1
2014-08-01 03:31:00+01:00;174.1
2014-08-01 03:32:00+01:00;173.4
2014-08-01 03:33:00+01:00;171.0
2014-08-01 03:34:00+01:00;173.6
2014-08-01 03:35:00+01:00;174.4
2014-08-01 03:36:00+01:00;173.8
2014-08-01 03:37:00+01:00;174.1
2014-08-01 03:38:00+01:00;174.5
2014-08-01 03:39:00+01:00;172.2
2014-08-01 03:40:00+01:00;149.66666666666666
2014-08-01 03:41:00+01:00;130.3
2014-08-01 03:42:00+01:00;129.1818181818182
2014-08-01 03:43:00+01:00;129.4
2014-08-01 03:44:00+01:00;129.4
2014-08-01 03:45:00+01:00;130.5
2014-08-01 03:46:00+01:00;129.625
2014-08-01 03:47:00+01:00;126.85714285714286
2014-08-01 03:48:00+01:00;127.57142857142856
2014-08-01 03:49:00+01:00;128.75
2014-08-01 03:50:00+01:00;129.0909090909091
2014-08-01 03:51:00+01:00;130.1
2014-08-01 03:52:00+01:00;122.0
2014-08-01 03:53:00+01:00;119.0
2014-08-01 03:54:00+01:00;117.6
2014-08-01 03:55:00+01:00;117.9
2014-08-01 03:56:00+01:00;117.4
2014-08-01 03:57:00+01:00;129.8
2014-08-01 03:58:00+01:00;176.8
2014-08-01 03:59:00+01:00;168.3
2014-08-01 04:00:00+01:00;165.77777777777777
2014-08-01 04:01:00+01:00;163.3
2014-08-01 04:02:00+01:00;163.3
2014-08-01 04:03:00+01:00;162.5
2014-08-01 04:04:00+01:00;163.8
2014-08-01 04:05:00+01:00;164.0
2014-08-01 04:06:00+01:00;166.3
2014-08-01 04:07:00+01:00;165.4
2014-08-01 04:08:00+01:00;164.9
2014-08-01 04:09:00+01:00;164.88888888888889
2014-08-01 04:10:00+01:00;164.1
2014-08-01 04:11:00+01:00;163.4
2014-08-01 04:12:00+01:00;162.0
2014-08-01 04:13:00+01:00;117.3
2014-08-01 04:14:00+01:00;129.4
2014-08-01 04:15:00+01:00;128.6
