physical_quantity;power
2014-06-01 00:00:00+01:00;277.8
2014-06-01 00:01:00+01:00;294.5
2014-06-01 00:02:00+01:00;344.6666666666667
2014-06-01 00:03:00+01:00;327.5
2014-06-01 00:04:00+01:00;332.0
2014-06-01 00:05:00+01:00;334.75
2014-06-01 00:06:00+01:00;339.3
2014-06-01 00:07:00+01:00;338.1
2014-06-01 00:08:00+01:00;298.375
2014-06-01 00:09:00+01:00;285.7
2014-06-01 00:10:00+01:00;309.5
2014-06-01 00:11:00+01:00;275.9
2014-06-01 00:12:00+01:00;271.9
2014-06-01 00:13:00+01:00;266.6666666666667
2014-06-01 00:14:00+01:00;264.7
2014-06-01 00:15:00+01:00;271.0
2014-06-01 00:16:00+01:00;272.75
2014-06-01 00:17:00+01:00;276.3333333333333
2014-06-01 00:18:00+01:00;278.1
2014-06-01 00:19:00+01:00;274.3
2014-06-01 00:20:00+01:00;267.9
2014-06-01 00:21:00+01:00;273.0
2014-06-01 00:22:00+01:00;271.5
2014-06-01 00:23:00+01:00;276.3
2014-06-01 00:24:00+01:00;285.2
2014-06-01 00:25:00+01:00;351.4
2014-06-01 00:26:00+01:00;325.3
2014-06-01 00:27:00+01:00;324.9
2014-06-01 00:28:00+01:00;330.8
2014-06-01 00:29:00+01:00;334.9
2014-06-01 00:30:00+01:00;326.0
2014-06-01 00:31:00+01:00;328.42857142857144
2014-06-01 00:32:00+01:00;320.8
2014-06-01 00:33:00+01:00;323.7
2014-06-01 00:34:00+01:00;328.4
2014-06-01 00:35:00+01:00;323.5
2014-06-01 00:36:00+01:00;264.7
2014-06-01 00:37:00+01:00;258.8888888888889
2014-06-01 00:38:00+01:00;253.0
2014-06-01 00:39:00+01:00;258.90909090909093
2014-06-01 00:40:00+01:00;264.1666666666667
2014-06-01 00:41:00+01:00;264.75
2014-06-01 00:42:00+01:00;266.5
2014-06-01 00:43:00+01:00;264.3
2014-06-01 00:44:00+01:00;259.0
2014-06-01 00:45:00+01:00;269.9
2014-06-01 00:46:00+01:00;271.8888888888889
2014-06-01 00:47:00+01:00;271.22222222222223
2014-06-01 00:48:00+01:00;266.5
2014-06-01 00:49:00+01:00;263.2
2014-06-01 00:50:00+01:00;266.44444444444446
2014-06-01 00:51:00+01:00;267.625
2014-06-01 00:52:00+01:00;276.7
2014-06-01 00:53:00+01:00;276.0
2014-06-01 00:54:00+01:00;366.5
2014-06-01 00:55:00+01:00;349.2
2014-06-01 00:56:00+01:00;347.7
2014-06-01 00:57:00+01:00;340.0
2014-06-01 00:58:00+01:00;357.1
2014-06-01 00:59:00+01:00;358.55555555555554
2014-06-01 01:00:00+01:00;359.125
2014-06-01 01:01:00+01:00;362.8
2014-06-01 01:02:00+01:00;366.6
2014-06-01 01:03:00+01:00;350.8
2014-06-01 01:04:00+01:00;293.9
2014-06-01 01:05:00+01:00;281.8
2014-06-01 01:06:00+01:00;281.1111111111111
2014-06-01 01:07:00+01:00;286.9
2014-06-01 01:08:00+01:00;276.1
2014-06-01 01:09:00+01:00;273.6666666666667
2014-06-01 01:10:00+01:00;261.4
2014-06-01 01:11:00+01:00;262.8
2014-06-01 01:12:00+01:00;263.125
2014-06-01 01:13:00+01:00;261.625
2014-06-01 01:14:00+01:00;267.7142857142857
2014-06-01 01:15:00+01:00;267.0
2014-06-01 01:16:00+01:00;266.6
2014-06-01 01:17:00+01:00;268.4
2014-06-01 01:18:00+01:00;267.7
2014-06-01 01:19:00+01:00;271.1111111111111
2014-06-01 01:20:00+01:00;255.5
2014-06-01 01:21:00+01:00;336.0
2014-06-01 01:22:00+01:00;326.375
2014-06-01 01:23:00+01:00;322.4
2014-06-01 01:24:00+01:00;327.0
2014-06-01 01:25:00+01:00;323.625
2014-06-01 01:26:00+01:00;323.8
2014-06-01 01:27:00+01:00;323.9
2014-06-01 01:28:00+01:00;318.5
2014-06-01 01:29:00+01:00;317.0
2014-06-01 01:30:00+01:00;315.77777777777777
2014-06-01 01:31:00+01:00;312.25
2014-06-01 01:32:00+01:00;264.2
2014-06-01 01:33:00+01:00;255.7
2014-06-01 01:34:00+01:00;252.7
2014-06-01 01:35:00+01:00;256.22222222222223
2014-06-01 01:36:00+01:00;264.4
2014-06-01 01:37:00+01:00;264.2
2014-06-01 01:38:00+01:00;255.8
2014-06-01 01:39:00+01:00;259.6666666666667
2014-06-01 01:40:00+01:00;275.22222222222223
2014-06-01 01:41:00+01:00;266.0
2014-06-01 01:42:00+01:00;258.7
2014-06-01 01:43:00+01:00;260.9
2014-06-01 01:44:00+01:00;269.625
2014-06-01 01:45:00+01:00;278.8888888888889
2014-06-01 01:46:00+01:00;271.4
2014-06-01 01:47:00+01:00;287.1
2014-06-01 01:48:00+01:00;285.0
2014-06-01 01:49:00+01:00;353.1
2014-06-01 01:50:00+01:00;350.5
2014-06-01 01:51:00+01:00;344.57142857142856
2014-06-01 01:52:00+01:00;1946.6
2014-06-01 01:53:00+01:00;2350.0
2014-06-01 01:54:00+01:00;2331.2
2014-06-01 01:55:00+01:00;2332.0
2014-06-01 01:56:00+01:00;2335.777777777778
2014-06-01 01:57:00+01:00;2309.1111111111118
2014-06-01 01:58:00+01:00;2302.0
2014-06-01 01:59:00+01:00;2278.7
2014-06-01 02:00:00+01:00;2271.6
2014-06-01 02:01:00+01:00;2193.7
2014-06-01 02:02:00+01:00;660.6
2014-06-01 02:03:00+01:00;283.5
