physical_quantity;power
2015-03-01 00:00:00+00:00;197.33333333333331
2015-03-01 00:01:00+00:00;196.44444444444449
2015-03-01 00:02:00+00:00;147.0
2015-03-01 00:03:00+00:00;106.25
2015-03-01 00:04:00+00:00;105.55555555555556
2015-03-01 00:05:00+00:00;105.0
2015-03-01 00:06:00+00:00;104.77777777777776
2015-03-01 00:07:00+00:00;104.88888888888889
2015-03-01 00:08:00+00:00;105.33333333333331
2015-03-01 00:09:00+00:00;105.33333333333331
2015-03-01 00:10:00+00:00;105.4
2015-03-01 00:11:00+00:00;105.0
2015-03-01 00:12:00+00:00;104.75
2015-03-01 00:13:00+00:00;105.33333333333331
2015-03-01 00:14:00+00:00;105.22222222222224
2015-03-01 00:15:00+00:00;105.11111111111111
2015-03-01 00:16:00+00:00;104.88888888888889
2015-03-01 00:17:00+00:00;105.22222222222224
2015-03-01 00:18:00+00:00;104.55555555555556
2015-03-01 00:19:00+00:00;105.0
2015-03-01 00:20:00+00:00;104.875
2015-03-01 00:21:00+00:00;104.44444444444444
2015-03-01 00:22:00+00:00;104.55555555555556
2015-03-01 00:23:00+00:00;104.44444444444444
2015-03-01 00:24:00+00:00;157.66666666666666
2015-03-01 00:25:00+00:00;205.11111111111111
2015-03-01 00:26:00+00:00;206.0
2015-03-01 00:27:00+00:00;205.66666666666663
2015-03-01 00:28:00+00:00;201.88888888888889
2015-03-01 00:29:00+00:00;200.11111111111111
2015-03-01 00:30:00+00:00;199.11111111111111
2015-03-01 00:31:00+00:00;199.33333333333331
2015-03-01 00:32:00+00:00;198.88888888888889
2015-03-01 00:33:00+00:00;196.9
2015-03-01 00:34:00+00:00;197.33333333333331
2015-03-01 00:35:00+00:00;197.55555555555557
2015-03-01 00:36:00+00:00;128.0
2015-03-01 00:37:00+00:00;105.11111111111111
2015-03-01 00:38:00+00:00;105.33333333333331
2015-03-01 00:39:00+00:00;105.0
2015-03-01 00:40:00+00:00;105.11111111111111
2015-03-01 00:41:00+00:00;104.77777777777776
2015-03-01 00:42:00+00:00;104.77777777777776
2015-03-01 00:43:00+00:00;104.77777777777776
2015-03-01 00:44:00+00:00;105.125
2015-03-01 00:45:00+00:00;104.77777777777776
2015-03-01 00:46:00+00:00;144.66666666666666
2015-03-01 00:47:00+00:00;174.11111111111111
2015-03-01 00:48:00+00:00;174.66666666666666
2015-03-01 00:49:00+00:00;175.11111111111111
2015-03-01 00:50:00+00:00;175.22222222222223
2015-03-01 00:51:00+00:00;176.0
2015-03-01 00:52:00+00:00;175.5
2015-03-01 00:53:00+00:00;175.55555555555554
2015-03-01 00:54:00+00:00;175.77777777777777
2015-03-01 00:55:00+00:00;175.77777777777777
2015-03-01 00:56:00+00:00;175.6
2015-03-01 00:57:00+00:00;174.55555555555554
2015-03-01 00:58:00+00:00;229.0
2015-03-01 00:59:00+00:00;330.1111111111111
2015-03-01 01:00:00+00:00;319.0
2015-03-01 01:01:00+00:00;206.5
2015-03-01 01:02:00+00:00;200.66666666666663
2015-03-01 01:03:00+00:00;199.77777777777777
2015-03-01 01:04:00+00:00;198.33333333333331
2015-03-01 01:05:00+00:00;196.66666666666663
2015-03-01 01:06:00+00:00;196.88888888888889
2015-03-01 01:07:00+00:00;195.375
2015-03-01 01:08:00+00:00;195.4
2015-03-01 01:09:00+00:00;195.33333333333331
2015-03-01 01:10:00+00:00;165.77777777777777
2015-03-01 01:11:00+00:00;105.0
2015-03-01 01:12:00+00:00;104.88888888888889
2015-03-01 01:13:00+00:00;104.875
2015-03-01 01:14:00+00:00;104.77777777777776
2015-03-01 01:15:00+00:00;104.88888888888889
